tweet_time,tweet_owner,tweet_text,owner_university,owner_name,label
2023-05-12T19:55:31.000Z,esighashang,خدایا کی آدم میشم پس.,IUST,Alex,inspirational_and_motivational
2023-05-12T19:11:46.000Z,esighashang,فک‌م درد گرفت از بس خندیدم دیشب,IUST,Alex,funny_and_humorous
2023-05-11T15:58:57.000Z,esighashang,هنر هنرمند,IUST,Alex,art_and_design
2023-05-10T20:18:29.000Z,esighashang,اینستا نتونستم بروز بدم. ولی تریلر فیلم جدید نولان رو دیدم مو به تنم سیخ بشد(:,IUST,Alex,entertainment_and_pop_culture
2023-05-10T19:53:12.000Z,esighashang,برا یوتوبرا give away مثه صدقه میمونه یا حتی نذر,IUST,Alex,business_and_finance
2023-05-10T19:49:24.000Z,esighashang,دقت کردید؟ زندایا(Zendaya) اگر زندایی بشه بهش میگن زندایی زندایا,IUST,Alex,entertainment_and_pop_culture
2023-05-09T04:53:39.000Z,esighashang,دیشب خواب دیدم دارم با مستر فارسی حرف میزنم.داشتم بهش میگفتم داداش ده هزار تا داری دستی بدی؟,IUST,Alex,funny_and_humorous
2023-05-08T20:38:29.000Z,esighashang,چقدر دارم بی‌نظم زندگی میکنم. ریدم تو همه چی. در نهایت هم سگ تو دانشگاه.,IUST,Alex,other
2023-05-08T06:29:37.000Z,esighashang,شما تا حالا رستورانی دیدید دلمه بده؟,IUST,Alex,food_and_cooking
2023-05-07T14:54:49.000Z,esighashang,تو این دفتره غریبم. خوابم میاد و روم نمیشه بپرسم اتاق خواب کجاس,IUST,Alex,other
2023-05-07T13:15:33.000Z,esighashang,بنظر میاد این ماه همه تو مضیقه‌ن.,IUST,Alex,politics_and_current_affairs
2023-05-07T12:37:09.000Z,esighashang,خارجیا به رییسشون میگن بوس,IUST,Alex,funny_and_humorous
2023-05-07T12:28:46.000Z,esighashang,این بیمارستان نیکان انقد خوشگله که آدم توش خوب میشه واقعا.,IUST,Alex,health_and_wellness
2023-05-07T04:18:09.000Z,esighashang,یه پراید هاچبک دیدم تو جاده که قالپاق جلو راستش داشت لق میزد. بقیه سالم. یهو دیدم یه پراید هاچبک دیگه با همون مدل از کنارش رد شد بدون قالپاق جلو راست. و بقیه سالم. مدلشه حتما.,IUST,Alex,automotive
2023-05-06T20:25:55.000Z,esighashang,شهر پر حسوده لطف کن عشقمونو نده لو لو لو,IUST,Alex,other
2023-05-05T16:20:14.000Z,esighashang,رومینا ها دقت کنن. ممکنه بترکه.,IUST,Alex,family_and_parenting
2023-05-05T16:04:43.000Z,esighashang,اونایی که اسمشون روژیناس برن از رو ژینا اسمشونو بردارن.,IUST,Alex,funny_and_humorous
2023-05-05T15:33:28.000Z,esighashang,نینی‌مون میاد خونمون، مامان بابام  سال جووون میشن,IUST,Alex,family_and_parenting
2023-05-05T11:21:30.000Z,esighashang,من تو دیلی,IUST,Alex,entertainment_and_pop_culture
2023-05-04T06:35:02.000Z,esighashang,دیگه با ما نیس):,IUST,Alex,other
2023-05-04T05:14:19.000Z,esighashang,اگه از پارسال منم پست میذاشتم الان این همه عکس رو دستم نمیموند,IUST,Alex,entertainment_and_pop_culture
2023-05-02T10:09:55.000Z,esighashang,عقابا مار دوست دارن.,IUST,Alex,pets_and_animals
2023-05-02T04:53:27.000Z,esighashang,سها Soha,IUST,Alex,other
2023-05-02T04:47:53.000Z,esighashang,اسم خواهر کوچیکتر دوا لیپا، سه‌ا لیپاعه,IUST,Alex,family_and_parenting
2023-05-01T19:06:26.000Z,esighashang,جالبه‌عا به خودت میای میبینی تارگتای قدیمتو زدی و اصن حواست نیست و در حسرت تارگتای جدیدی(:,IUST,Alex,technology_and_innovation
2023-05-01T18:35:51.000Z,esighashang,و این در وضعیتیه که اگه اونا در وسط ناکجاآباد کمک بخوان من هستم با تقریب بالایی((:,IUST,Alex,social_issues_and_activism
2023-05-01T18:34:44.000Z,esighashang,کمی چسناله هم از ما بپذیرید میون اون همه دلقک‌بازی.,IUST,Alex,entertainment_and_pop_culture
2023-05-01T18:33:53.000Z,esighashang,داشتم فکر میکردم که چقدر دورم شلوغه و این همه رفیق و آشنا از همه جا دارم. بعد دیدم اگر یه روزی وسط ناکجاآباد نیاز به کمک داشته باشم. واقعا نمیتونم رو هیچکدومشون حساب کنم(: تنها گزینه‌م بابامه.,IUST,Alex,family_and_parenting
2023-05-01T18:00:02.000Z,esighashang,قبلا گفتم ولی وقتی دندون‌پزشکا آمپول میزنن بهتون سِرفیس میشید.,IUST,Alex,health_and_wellness
2023-05-01T17:57:52.000Z,esighashang,یه روز ریک کلون‌هاشو یهو میبینه و همه‌شون مات و مبهوت میشن اونجا ماتریکس رخ میده,IUST,Alex,entertainment_and_pop_culture
2023-05-01T16:14:04.000Z,esighashang,از هری‌پاتر بخواهیم پاهایش را خشک کند,IUST,Alex,entertainment_and_pop_culture
2023-04-30T17:55:54.000Z,esighashang,سه ماه پیش  هزار تا داشتم. همه رو دادم  تا کوپن قرعه‌کشی گرفتم(:,IUST,Alex,business_and_finance
2023-04-30T06:26:18.000Z,esighashang,به تخلیه و مجدد پر کردن باک ماشین میگن ریباک,IUST,Alex,automotive
2023-04-29T12:44:27.000Z,esighashang,خب خداروشکر,IUST,Alex,other
2023-04-29T10:04:40.000Z,esighashang,اونی که این چرخو داد ...,IUST,Alex,sports_and_athletics
2023-04-29T09:58:53.000Z,esighashang,اینم خیلی نمک بود. فکر کنید من ساختم. میگه اگه خواستید برید هاگوارتز و ماشین نداشتید باید اسنیپ بگیرید,IUST,Alex,entertainment_and_pop_culture
2023-04-29T09:57:33.000Z,esighashang,اگه از شرق شرق تهران برید ناموس غرب تهران اسنپش میشه  تومن. ساعت . در جریان باشید.,IUST,Alex,travel_and_adventure
2023-04-27T19:30:28.000Z,esighashang,انقدی که من با ای‌ها فاز میگیرم با بچه‌های دوره خودمون اخت نمیشم(((:,IUST,Alex,social_issues_and_activism
2023-04-27T18:20:30.000Z,esighashang,امشب واقعا عجیبم برگشتم به اون دوران که با تک‌تک کلمات دلقک‌بازی در میاوردم.,IUST,Alex,entertainment_and_pop_culture
2023-04-26T08:31:08.000Z,esighashang,ترکا در کنار نینتندو بازی کردن آب هم می‌نوشن.,IUST,Alex,gaming
2023-04-24T17:31:06.000Z,esighashang,کی میشه من دیگه این مسیرو با اسنپ نرم؟ عاح,IUST,Alex,travel_and_adventure
2023-04-23T11:06:21.000Z,esighashang,ادایی.,IUST,Alex,other
2023-04-23T07:54:35.000Z,esighashang,نه عزیزم شما فقط جواب سلام ندادی شما با بولدوزر از روم رد شدی(:,IUST,Alex,funny_and_humorous
2023-04-19T20:35:15.000Z,esighashang,مجید واشقانی ، امیرعلی نبویان »»»»»»» بمولا که,IUST,Alex,religion_and_spirituality
2023-04-19T07:36:36.000Z,esighashang,هر روز روزبهی‌های دور و برم بیشتر میشن. چه وضعشه؟,IUST,Alex,health_and_wellness
2023-04-17T19:32:47.000Z,esighashang,شعار تبلیغاتیِ آدامس‌های هندونه‌ای اینه: به شرط دندون,IUST,Alex,food_and_cooking
2023-04-16T04:15:51.000Z,esighashang,ولی جدی اونی که کلاس هفت و نیم صبحو میره ردیف اول میشینه واقعا تو چیز نروعه,IUST,Alex,education_and_learning
2023-04-14T10:25:14.000Z,esighashang,به خدا این آنلاین شاپا ته ادان. یجوری میکنن تو پاچه پشمات میریزه. یه ورقه پلکسی میده  تومن((: با تقریب خوبی مطمینم تمام شده‌ش برای خودش   بشه(:,IUST,Alex,business_and_finance
2023-04-13T12:21:23.000Z,esighashang,آقا جدی لعنت من نمیخوام خونه باشم الان,IUST,Alex,other
2023-04-11T17:45:05.000Z,esighashang,طرف داره یه واحد تو برج خلیفه نشون میده. میگه حیف تو ویوش خود برج خلیفه نیست. دابش.,IUST,Alex,travel_and_adventure
2023-04-11T03:43:48.000Z,esighashang,اول صبحی این راننده اسنپه بد حالگیری کرد ازم. درد اصلیش اینجاس که منم فرصت انتقام خفن‌تر داشتم ولی به خاطر معینی عزیز که حضور غیاب میکنه غلاف کردم.,IUST,Alex,travel_and_adventure
2023-04-09T00:59:08.000Z,esighashang,تو خارج بخوان چایی تعارف کنن به هم میگن تیپیک.,IUST,Alex,travel_and_adventure
2023-04-09T00:47:08.000Z,esighashang,به خدا همه‌تون ادایی‌اید. این اورئو چی داره آخه این همه غش و ضعف میرید؟ یدونه خریدم بلانسبت مزه کوه میداد.,IUST,Alex,food_and_cooking
2023-04-08T08:30:05.000Z,esighashang,این Andrew NG یه داداش ناتنی داره به نام Vray NG.,IUST,Alex,technology_and_innovation
2023-04-07T18:01:31.000Z,esighashang,آقا سردرد واقعا چیز بدیه من همیشه از بیرون نگاه میکردم میگفتم لوس نکن خودتو الان واقعا دارم جون میدم خدافظ,IUST,Alex,health_and_wellness
2023-04-07T17:51:17.000Z,esighashang,اگه میرید فضا باید به ستاره‌ها بگید هایپراستار.,IUST,Alex,science_and_discovery
2023-04-05T20:20:31.000Z,esighashang,موزیک نه موعزیک موعزیک چی داره که هی میری پاششش,IUST,Alex,entertainment_and_pop_culture
2023-04-05T12:44:08.000Z,esighashang,فسقله دست باباشو گرفته بود و بهش گفت بابا بریم بانک؟ باباعه گفت برا چی؟ گفت بریم یکم پول بخریم,IUST,Alex,funny_and_humorous
2023-04-05T11:20:48.000Z,esighashang,میتونن برن کشور مالی کاندید شن.,IUST,Alex,politics_and_current_affairs
2023-04-05T11:14:00.000Z,esighashang,حضرت یونس با گوپرو میرفت غواصی از زیر آب استوری میذاشت.,IUST,Alex,travel_and_adventure
2023-04-05T11:10:56.000Z,esighashang,اونایی که «مدیریت مالی» خوندن میتونن مدیرشون رو ماساژ بدن.,IUST,Alex,business_and_finance
2023-04-04T18:18:49.000Z,esighashang,خدایا این رانننده اسنپه رو به خودت میسپارم. خیلییی خوابش میومد.,IUST,Alex,travel_and_adventure
2023-04-04T17:48:37.000Z,esighashang,چرا همه میگن ایلان ماسک دیوونه‌س؟(: مث سگ باهوشه((:,IUST,Alex,technology_and_innovation
2023-04-04T11:52:57.000Z,esighashang,دانشکده معارف میخواد درس مکتب حاج قاسم رو اضافه کنه به دروسش((((((((((((((((((((((:,IUST,Alex,education_and_learning
2023-04-04T05:28:26.000Z,esighashang,سلنا هم زید زد هم زین. تجربه متفاوت.,IUST,Alex,entertainment_and_pop_culture
2023-04-04T05:26:14.000Z,esighashang,شما چی میفهمی آلارم گوشیت زنگ نخوره یعنی چی؟ معینی جون دوست دارم عزیزم. خواب موندم صرفا. جون عمه‌ت غیبت نزن,IUST,Alex,other
2023-04-03T15:03:21.000Z,esighashang,شما وضعیتو ببین! طرف اومده یه چیزی راجع به سلنا و زین اونور دنیا گفته انقد ملت ریدن بهش و جاجش کردن مجبور شده اینو بگه چیه این توییتر؟,IUST,Alex,entertainment_and_pop_culture
2023-04-02T21:59:03.000Z,esighashang,هیچوقت چتای قدیمی با دوستاتون رو با خودشون چک نکنین.,IUST,Alex,other
2023-04-02T15:45:48.000Z,esighashang,موقع ظرف شستن اگر ظرفا زیاد بود باید ریکاوری کنید. باید ریکا بزنید. زیاد.,IUST,Alex,home_and_garden
2023-04-02T09:56:18.000Z,esighashang,شما اگه عضو بنیاد ملی نخبگان باشی و بندازنت زندان میری تو سلول‌های بنیادی.,IUST,Alex,social_issues_and_activism
2023-04-02T01:29:40.000Z,esighashang,پشمام,IUST,Alex,fashion_and_style
2023-04-01T17:53:17.000Z,esighashang,میدونید کویرا برا هم چیکار میکنن؟ مرنجاب.,IUST,Alex,travel_and_adventure
2023-03-30T20:56:14.000Z,esighashang,بله من ساز میزنم. من مهمون مینوازم.,IUST,Alex,entertainment_and_pop_culture
2023-03-30T09:37:29.000Z,esighashang,یه روز یه درخته رو هرس میکنن میره فرم هرسمنت پر میکنه.,IUST,Alex,environment_and_sustainability
2023-03-29T17:33:03.000Z,esighashang,تو سال جدید یک بانوی زحمتکش هم در میدان فرهنگ ندیدم.,IUST,Alex,politics_and_current_affairs
2023-03-28T20:50:58.000Z,esighashang,اسپانیاییا به موس میگن علموص,IUST,Alex,funny_and_humorous
2023-03-28T20:09:58.000Z,esighashang,شمام وقتی کفش میخرید رفته رفته بیشتر دوسش میدارید؟,IUST,Alex,fashion_and_style
2023-03-28T18:51:34.000Z,esighashang,توییتر واقعا جای عجیبیه یهو عکس عروسی دوستتو تو تایملاین میبینی حاجی واقعا باورم نمیشه,IUST,Alex,entertainment_and_pop_culture
2023-03-28T17:27:06.000Z,esighashang,اگه جلو یارو بدشو بگی غیبتت موجه میشه.,IUST,Alex,social_issues_and_activism
2023-03-28T01:18:24.000Z,esighashang,این اینستای سگ، استوری قدیمیامو نشون میده که بهم بگه ببین چقدر چاق شدی! عاجزم,IUST,Alex,pets_and_animals
2023-05-09T18:56:07.000Z,panizanzabi,برای همه‌ی امر به معروفی‌ها‌ی این روزا ,TEHRAN,Paniz,social_issues_and_activism
2023-06-01T12:06:07.000Z,panizanzabi,پیام دادم سودابه(مامانم) و از زرشک‌پلو مرغی که برام درست کرده بود و رفته بود تا می‌تونستم تشکر کردم. کاش می‌تونستم مزه‌شو هم به اشتراک بذارم باهاتون,TEHRAN,Paniz,food_and_cooking
2023-06-01T08:33:22.000Z,panizanzabi,حس می‌کنم این عکس از اون عکساست که بعدا کوت میشه می‌نویسن: تهران، خرداد ، دانشگاه تهران. بعد یه سری کوت میکنن میگن خیلی دوست دارن بدونن من کجام و چیکار می‌کنم :)))) نه؟,TEHRAN,Paniz,funny_and_humorous
2023-05-30T18:29:59.000Z,panizanzabi,کلکسیون پسرای خوشگل,TEHRAN,Paniz,entertainment_and_pop_culture
2023-05-28T18:31:23.000Z,panizanzabi,اگه اینجوری باشه که از آنلاین شاپ گرفته تا استاد دانشگاهم,TEHRAN,Paniz,education_and_learning
2023-05-26T23:11:05.000Z,panizanzabi,یعنی شما ناراحت نیستید که تو ایموجی‌ها فقط پروانه آبی داریم؟ پس پروانه زرد و صورتی و سفید چی؟,TEHRAN,Paniz,other
2023-05-26T20:44:15.000Z,panizanzabi,این دسته از آدما همونایی‌ان که معتقدن مجموع اعضا برابر با کل میشه و کل چیزی بیشتر از جمع اعضا نیست. ولی اونایی که گشتالت رو قبول دارن میدونن گلشیفته کیه,TEHRAN,Paniz,social_issues_and_activism
2023-05-22T10:13:33.000Z,panizanzabi,یکم دیگه گرمم شه گریه می‌کنم واقعا,TEHRAN,Paniz,health_and_wellness
2023-05-21T08:20:03.000Z,panizanzabi,بابا تو رندوم ارديبهشت از خودتون عكس بذاريد در و دیوارو میخوام چیکار من اخه,TEHRAN,Paniz,other
2023-05-20T20:23:27.000Z,panizanzabi,دلم بغل میخواد. خیلی بغل.,TEHRAN,Paniz,family_and_parenting
2023-05-19T21:41:38.000Z,panizanzabi,لیلیوم,TEHRAN,Paniz,other
2023-05-19T17:15:36.000Z,panizanzabi,خدایا اگه وجود داری منو از دست کلاس زبان و هگل و آخوند راحت کن,TEHRAN,Paniz,education_and_learning
2023-05-19T17:07:59.000Z,panizanzabi,حالا ما از یکی خوش‌مون میاد هی جلو چشمون هم سبز میشه,TEHRAN,Paniz,entertainment_and_pop_culture
2023-05-19T14:41:48.000Z,panizanzabi,بابامو خیلی دوست دارم. حتی وقتی دست می‌زنم به صورتش هم کیف میکنم. وای خدا.,TEHRAN,Paniz,othern
2023-05-19T14:36:03.000Z,panizanzabi,جدی خیلی از این ظرافت‌ها و ساده پسندی‌ها خوشم میاد. پس من چرا انقدر ادایی و تجملاتی‌ام؟,TEHRAN,Paniz,fashion_and_style
2023-05-19T10:24:17.000Z,panizanzabi,افسردگی مانع از عمل دارم,TEHRAN,Paniz,health_and_wellness
2023-05-18T22:22:25.000Z,panizanzabi,بوی گل توی اتاقم>>>>>,TEHRAN,Paniz,environment_and_sustainability
2023-05-18T20:01:39.000Z,panizanzabi,«در ستایش زن و‌ زیبایی‌هایش» فروغ خانم فروخزاد,TEHRAN,Paniz,beauty_and_cosmetics
2023-05-18T19:47:49.000Z,panizanzabi,کاش زن داداش شما بودم من. الان دیگه دیره.,TEHRAN,Paniz,family_and_parenting
2023-05-17T22:11:02.000Z,panizanzabi,وا خوش نمیگذره تنهایی فوتبال ببینم که :(,TEHRAN,Paniz,sports_and_athletics
2023-05-17T21:01:13.000Z,panizanzabi,بابای من فقط که فکر کرد یه چیزی چسبیده رو دماغم و سعی داشت بِرش داره,TEHRAN,Paniz,health_and_wellness
2023-05-16T15:37:39.000Z,panizanzabi,مامانم رد شد کتابی که دستم بود رو دید و آروم به بابام گفت این واقعا قاطی کردها,TEHRAN,Paniz,books_and_literature
2023-05-16T12:56:35.000Z,panizanzabi,که چی الان؟ خاک تو سرت.,TEHRAN,Paniz,inspirational_and_motivational
2023-05-16T10:27:45.000Z,panizanzabi,امروز یه سری کار دارم که اگه برسم انجامشون بدم واقعا حالم خوب میشه و خوشحال میشم,TEHRAN,Paniz,health_and_wellness
2023-05-16T10:18:13.000Z,panizanzabi,با هر چیزی که در جهت بهتر شدنمه مشکل دارم. اینکه انگار تو باید بهتر شی در حالی که تو دلت نمیخواد حالت بهتر شه,TEHRAN,Paniz,health_and_wellness
2023-05-15T09:56:06.000Z,panizanzabi,انقدر دانشگاه برام بی اهمیته دیگه که هر چیزی رو بهش ترجیح میدم. مثلا امروز عوض کردن گلدون ارکیده‌مو به کلاس صبحم ترجیح دادم,TEHRAN,Paniz,education_and_learning
2023-05-14T20:00:56.000Z,panizanzabi,همیشه این منو بذار تو چمدونت رو مسخره کردیم ولی من جدی به تو چمدون رفتن با یکی که داره میره فکر میکنم,TEHRAN,Paniz,other
2023-05-14T19:43:46.000Z,panizanzabi,,TEHRAN,Paniz,other
2023-05-13T17:26:30.000Z,panizanzabi,همیشه شب که از در میام تو خونه گردن بابارو می‌بوسم و عطرش همیشه دهنم رو تلخ میکنه و من عاشق این تلخی‌ام.,TEHRAN,Paniz,family_and_parenting
2023-05-12T23:14:31.000Z,panizanzabi,بوی لیلیوم‌های توی اتاقم داره مستم میکنه,TEHRAN,Paniz,environment_and_sustainability
2023-05-11T21:13:48.000Z,panizanzabi,من تو زندگی اندازه دستم نیست. حتی تو محبت کردن هم افراط و تفریطی ام,TEHRAN,Paniz,inspirational_and_motivational
2023-05-11T20:25:42.000Z,panizanzabi,وقتی دلم برات تنگ میشه تازه میفهمم چقدر دوست دارم. چقدر بودنت رو دوست دارم چقدر.,TEHRAN,Paniz,inspirational_and_motivational
2023-05-10T12:12:49.000Z,panizanzabi,هوای طوفانی>>>>>>>>>>>>>>>>>>,TEHRAN,Paniz,environment_and_sustainability
2023-05-08T21:56:31.000Z,panizanzabi,من از اینجا اونو که رفته از هامبورگ بیرون رو چک میکنم که ببینم برگشته خونه یا نه,TEHRAN,Paniz,travel_and_adventure
2023-05-08T21:39:02.000Z,panizanzabi,من نمیفهمم مردم چه جوری ادبیات فارسی دوست ندارن؟ وا بابا مگه کژ طبع جانورید,TEHRAN,Paniz,books_and_literature
2023-05-08T16:23:29.000Z,panizanzabi,دلم برای هیربد تنگ شده.,TEHRAN,Paniz,entertainment_and_pop_culture
2023-05-07T22:51:00.000Z,panizanzabi,پس من یه موز برمیدارم,TEHRAN,Paniz,food_and_cooking
2023-05-07T22:50:11.000Z,panizanzabi,لیلیوم,TEHRAN,Paniz,other
2023-05-07T20:17:31.000Z,panizanzabi,کاش یکی بود میشست بالا سرم برام قصه میخوند تا بخوابم,TEHRAN,Paniz,family_and_parenting
2023-05-07T18:56:56.000Z,panizanzabi,هیچ وقت تا وقتی زنده‌ام، آدم‌هایی که این روزا کنارم وایسادن رو فراموش نمی‌کنم.,TEHRAN,Paniz,inspirational_and_motivational
2023-05-06T19:12:57.000Z,panizanzabi,حس میکنم در هیچ قالبی نمیگنجم، نمیدونم متوجهید چی میگم یا نه طبق معمول,TEHRAN,Paniz,other
2023-05-06T18:34:41.000Z,panizanzabi,حس میکنم غم عضوی از بدنمه. یه عضو مهم و حیاتی. حس میکنم با مرگ هم ازم جدا نمیشه و این بدترین حسیه که میشه تجربه کرد.,TEHRAN,Paniz,health_and_wellness
2023-05-04T22:17:58.000Z,panizanzabi,شد.,TEHRAN,Paniz,other
2023-05-04T14:42:37.000Z,panizanzabi,به قدری دوست دارم‌ فردا برنامم کنسل شه که حد نداره,TEHRAN,Paniz,entertainment_and_pop_culture
2023-05-03T23:07:25.000Z,panizanzabi,از ادمایی که هیچ جا از خودشون عکسی نذاشتن میترسم. با هر دلیلی که پشتش باشه من بازم میترسم و نمیتونم به اون ادم‌ها در فضای حضوری اطمینان کنم.,TEHRAN,Paniz,social_issues_and_activism
2023-05-03T19:48:51.000Z,panizanzabi,کافیه، هیچی درست نمیشه. تصمیم دارم بمیرم و اولین نفری که بگه با مرگ درست میشه؟ رو زیر میکنم.,TEHRAN,Paniz,othern
2023-05-03T18:28:38.000Z,panizanzabi,یک ماهه مونا امتحان داره انگار منم تو بازه‌ی امتحاناتم باهاش. وای تموم شو دیگه,TEHRAN,Paniz,education_and_learning
2023-05-03T15:21:06.000Z,panizanzabi,آخه مرد تو چرا انقدر با محبتی,TEHRAN,Paniz,family_and_parenting
2023-05-03T09:50:18.000Z,panizanzabi,دلم میخواد موهامو هویجی کنم خدا بخیر کنه,TEHRAN,Paniz,beauty_and_cosmetics
2023-05-03T08:56:28.000Z,panizanzabi,اونی که جلسه اخر نداره تراپی‌عه نه لیزر,TEHRAN,Paniz,health_and_wellness
2023-05-02T15:44:08.000Z,panizanzabi,چرا من انقدر چاق شدم؟,TEHRAN,Paniz,health_and_wellness
2023-05-01T18:47:04.000Z,panizanzabi,خیلی وقت بود منتظر یه تور خوب بودم,TEHRAN,Paniz,travel_and_adventure
2023-05-01T17:09:32.000Z,panizanzabi,همین‌جوری نشستی که یهو ….دلت ناپلئونی میخواد,TEHRAN,Paniz,funny_and_humorous
2023-05-01T15:58:54.000Z,panizanzabi,امروز در حالی که داشت طوفان نوح میشد و انگار زیر دوش آب وایساده بودیم؛ من همچنان دنبال چایی بودم و در ارامش داشتم چایی میخوردم و بار دیگر ثابت کردم که ترکم,TEHRAN,Paniz,funny_and_humorous
2023-05-01T11:01:33.000Z,panizanzabi,یکی منو برداره ببره بیرون از شهر من دیگه نمت,TEHRAN,Paniz,travel_and_adventure
2023-04-30T17:01:27.000Z,panizanzabi,من دیگه از غرب باردارم واقعا,TEHRAN,Paniz,health_and_wellness
2023-04-29T18:59:25.000Z,panizanzabi,میدونید چی این روزا بیش تر از همه داره اذیتم میکنه؟ اینکه این ذره انرژی و جونی که هر روز جمهوری اسلامی داره ازم میگیره رو من خیلی سخت بدست دارم میارم و حس میکنم داره همه‌ی توان زنده بودنم حیف و میل میشه.,TEHRAN,Paniz,social_issues_and_activism
2023-04-29T17:57:32.000Z,panizanzabi,حساسیت رو شوخی کردم طلاشو میخوام.خخخخ,TEHRAN,Paniz,health_and_wellness
2023-04-29T17:53:49.000Z,panizanzabi,من واقعا عاشق این گردنبندم و چون گردنم حساسیت میده باید طلاشو بخره. دیگه اگه کسی خواست هزینه کنه بنظرم وقشه خوب و درست هزینه کنه,TEHRAN,Paniz,fashion_and_style
2023-04-29T16:59:52.000Z,panizanzabi,این همه زن چادری میان‌سال اینا از کجا آوردن ول کردن تو خیابونای دانشگاه؟,TEHRAN,Paniz,social_issues_and_activism
2023-04-29T14:47:52.000Z,panizanzabi,چه حسرت برانگیز,TEHRAN,Paniz,inspirational_and_motivational
2023-04-29T09:52:10.000Z,panizanzabi,من دیروز اندازه‌ی ده سال ورزش کردم بخدا دیگه چرا امروز‌ باید برم تربیت بدنی اخه,TEHRAN,Paniz,health_and_wellness
2023-04-28T20:23:42.000Z,panizanzabi,مطمئنم اگر بوسه دیده میشد، حتما شکل یک شکوفه بود.,TEHRAN,Paniz,othern
2023-04-27T22:37:41.000Z,panizanzabi,تمام تنم داره می‌لرزه کاش روز خوش تو زندگیت نبینی نه چون من میگما نه. چون لیاقت نداری تو,TEHRAN,Paniz,inspirational_and_motivational
2023-04-27T20:10:54.000Z,panizanzabi,چندتا آدم توی زندگی‌تون دارید که از معاشرت کردن باهاشون کیف می‌کنید نه اینکه صرفا وقت میگذرونید؟,TEHRAN,Paniz,social_issues_and_activism
2023-04-26T12:29:03.000Z,panizanzabi,همین,TEHRAN,Paniz,other
2023-04-25T18:26:06.000Z,panizanzabi,شاید باورتون نشه ولی امروز از دانشگاه تا صادقیه یک ساعت و ربع طول کشید,TEHRAN,Paniz,travel_and_adventure
2023-04-25T12:06:33.000Z,panizanzabi,دارمش.,TEHRAN,Paniz,other
2023-04-25T09:21:55.000Z,panizanzabi,من فقط کاری ر‌و کردم که بهترم کنه,TEHRAN,Paniz,othern
2023-04-24T11:28:13.000Z,panizanzabi,کاش میتونستم بهت بگم چقدر بیش تر از اونی که فکر میکنی بی اخلاق و پستی. حیف.,TEHRAN,Paniz,social_issues_and_activism
2023-04-23T21:09:35.000Z,panizanzabi,خیلی جدی دلم میخواد گریه کنم. واقعا یه لحظه‌هایی حس میکنم تحمل سه دقیقه بیشتر زنده موندن رو ندارم,TEHRAN,Paniz,health_and_wellness
2023-04-23T18:49:31.000Z,panizanzabi,کاش این ناخن کارم از ترکیه بیاد هم فارماتن‌های منو بیاره هم ناخنامو ترمیم کنم دو هفتهههه شد,TEHRAN,Paniz,beauty_and_cosmetics
2023-04-23T10:49:43.000Z,panizanzabi,ببینید بچه‌ها بین پرسپولیسی بودن و اصلاح طلب بودن یه رابطه‌ی خیلی پنهانی هست. نمیدونم چه جوری بگم ولی هست,TEHRAN,Paniz,sports_and_athletics
2023-04-22T20:11:47.000Z,panizanzabi,داشتم موهامو خشک می‌کردم؛ بابام اومده میگه بذار من سشوار رو نگه دارم برات نکن مرد نکن. منو بد عادت نکن,TEHRAN,Paniz,family_and_parenting
2023-04-21T19:48:58.000Z,panizanzabi,کل چتا و گروه‌های تلگرامم رو جز چند نفر، آرشیو کردم. ولی نه. کار با اینا حل نمیشه؛ کاش میشد زندگی مو یه مدت ارشیو کنم,TEHRAN,Paniz,technology_and_innovation
2023-04-21T16:29:45.000Z,panizanzabi,ار ه قطعا رشته. چون بخدا تو آلمان هم ه کسره رو رعایت میکن.,TEHRAN,Paniz,education_and_learning
2023-04-21T13:51:03.000Z,panizanzabi,وای جدی تموم نمیشه. من اصن ویدیو‌هارو باز نمیکنم,TEHRAN,Paniz,entertainment_and_pop_culture
2023-04-21T13:26:46.000Z,panizanzabi,وای کاش دیگه هیچ کس از مهمونی دیشب فیلم و عکس نفرسته. من از خجالت آب شدم,TEHRAN,Paniz,social_issues_and_activism
2023-04-21T10:55:10.000Z,panizanzabi,من نميدونم دیشب با گردنم چیکار کردم که نمی‌تونم سرمو تکون بدم الان,TEHRAN,Paniz,health_and_wellness
2023-04-20T19:14:38.000Z,panizanzabi,انقدر مستم که دارم با ستون تانگو میرقصم,TEHRAN,Paniz,entertainment_and_pop_culture
2023-04-19T22:40:47.000Z,panizanzabi,کاش اینجا بودی مونا. من تنهایی خسته شدم واقعا دیگه,TEHRAN,Paniz,social_issues_and_activism
2023-04-19T22:31:34.000Z,panizanzabi,سجاد افشاریان خودشو میگیره بابا ادم جالبی نیست. سجاد افشاریان دو ثانیه بعد از پیام:,TEHRAN,Paniz,entertainment_and_pop_culture
2023-04-19T15:04:52.000Z,panizanzabi,یه رشت مون نشه؟,TEHRAN,Paniz,beauty_and_cosmetics
2023-04-18T18:46:54.000Z,panizanzabi,ساعت  شب مطب دکتر نبودم که اینم آنلاک شد,TEHRAN,Paniz,health_and_wellness
2023-04-18T16:05:03.000Z,panizanzabi,کاش امروز جای گردنم که شکسته، پام میشکست و دانشگاه نمی‌رفتم,TEHRAN,Paniz,education_and_learning
