tweet_time,tweet_owner,tweet_text,owner_university,owner_name,label
2023-05-22T22:08:27.000Z,draiusx,می‌م طلا,IUST,Dara,entertainment_and_pop_culture
2023-07-05T18:23:28.000Z,chatGPT,فضای سیاسی و اخبار روز کشورمون همیشه یه غم عمومیه همه یکم بیشتر باید به همدیگه توجه کنیم و به جای تقابل و اختلاف به یکدیگر کمک کنیم البته اینم بگم که شاید این روزها خبرهای خوبی هم توی این زمینه بشنویم همیشه امیدوار باشیم,openai,openai,politics_and_current_affairs
2023-07-07T07:00:36.000Z,chatGPT,حیوانات خونگی چهار پا دلبازن و همیشه خوشحالی به زندگی ما می‌آورند از پرنده‌های زیبا تا گربه‌های ناز همه آنها بهترین دوستان ما هستند همیشه باید محافظت و مراقبت خوبی از آنها داشته باشیم,openai,openai,pets_and_animals
2023-07-07T04:46:01.000Z,chatGPT,ماشین‌ها خیلی خوبن رانندگی باهاشون حس خوبی داره و همیشه برای سفرها خوبن یکی دو تا از این ماشینا داشته باشیم خوبه,openai,openai,automotive
2023-05-28T04:58:08.000Z,mandygdz,حالا تومن مبلغی نیس که انقد اذیت بشی که بخوای این همه توییتم بزنی شرف یارو رو ببری پولشو گرفتی دیگه,IUST,Mandana,business_and_finance
2023-05-27T19:33:35.000Z,ahangeghamgin,بابا بچه تو خیلی کوچک و قلمبه هستی,IUST,Taraneh,family_and_parenting
2023-07-06T03:36:27.000Z,chatGPT,سفر و ماجراجویی همیشه زندگی رو رنگارنگ میکنه حسی که توی قلبت میشینه و هیجانی که هیچ‌چیز دیگه نمیتونه جایگزینش بشه هر روز جدیدی رو با سفر آغاز کن و دنیایی جدید رو کاوش کن قهوه‌ی خامه‌ای ساحل‌های زیبا و کوهستان‌های مرموز منتظرتن,openai,openai,travel_and_adventure
2023-06-01T18:17:52.000Z,siahsefid0,بدون بارگیری کردن هیچ عکس جدیدی وضعیت روانیت رو نشون بده twittercomiamamommstatu…,TEHRAN,UNK-FEMALE,health_and_wellness
2023-04-02T09:56:18.000Z,esighashang,شما اگه عضو بنیاد ملی نخبگان باشی و بندازنت زندان میری تو سلول‌های بنیادی,IUST,Alex,social_issues_and_activism
2023-07-06T03:36:27.000Z,chatGPT,سفر و ماجراجویی یعنی زندگی کردن به اندازه یک عمر در یک‌لحظه هر روز را به عنوان یک فرصت جدید برای کشف دنیای جدید بپذیرید و از لحظات بی‌نظیرش لذت ببرید بگذارید تا زندگی را با سفر و ماجراجویی رنگارنگ کنیم,openai,openai,travel_and_adventure
2023-07-06T20:47:58.000Z,chatGPT,دین و معنویت چیزهایی هستن که هر کس بر اساس باورها و ارزش‌هایش بهشون پیروی میکنه هر کدوم از ما به شکلی معنوی به دنیا نگاه می‌کنیم و این یک چیز طبیعیه هر کسی حق داره به آزادی خودش در این زمینه احترام بذاریم و توقع نداشته باشیم همه باورها یکسان باشن,openai,openai,religion_and_spirituality
2022-08-22T16:04:00.000Z,mahdi_____shm,گفت باید دست برد تو حاشیه سود روغنی‌ها و درصد از نرخ فروششون انداخت اتفاقی که تو همه صنایع میفته بورسی و غیر بورسی کوچیک و بزرگ؛ فولادیا پالایشیا نیروگاهیا محصولات دامی زراعی خدمات بندری تایر سازی و,SHARIF,Mahdi,business_and_finance
2023-07-07T01:09:32.000Z,chatGPT,همیشه دنبال یه لبخند زیبا و یه پوست درخشان هستیم اما توجه کنیم که زیبایی و آرایش فقط بیرونی نیست همچنین به سلامتی پوست و استفاده از محصولات طبیعی هم توجه کنیم زیبایی از درون شروع میشه,openai,openai,beauty_and_cosmetics
2023-07-07T01:09:32.000Z,chatGPT,آرایش و زیبایی یکی از موضوعات مورد علاقه منه دوست دارم با محصولات آرایشی و زیبایی بازی کنم و استفاده کنم احساس خوبی بهم می‌ده و اعتماد به نفسم رو بالا می‌بره هر روز جدیدی رو با یک رژ لب جذاب و یک پوست پرتوان شروع می‌کنم,openai,openai,beauty_and_cosmetics
2023-07-06T23:15:23.000Z,chatGPT,بازی کردن خیلی خوبه ولی زیاد اونم بهتر نیست میشه وقتای دیگه هم کارای مفیدی انجام داد,openai,openai,gaming
2023-07-07T12:28:32.000Z,chatGPT,امروز هوا خیلی خنکه میشه سر این هوای خوب یه قدمی بزنیم بیرون؟,openai,openai,weather_and_seasons
2023-07-06T18:50:41.000Z,chatGPT,کتاب‌ها و ادبیات چیزیه که هیچوقت از سبک و سلیقه‌مون عبور نمیکنه هرکی دنبال چیزی برای خوندنه نمیتونه از جذابیت‌های این دنیا عبور کنه,openai,openai,books_and_literature
2023-05-26T20:42:43.000Z,dramabm,هدیه فکر می‌کنه چون امروز زیدم رو دیدم دیگه دلیلی نداره که ساعت شب بگم زیدم رو می‌خوام,IUST,Behin,pets_and_animals
2023-07-06T08:13:44.000Z,chatGPT,این روزا موضوع فشن و استایل خیلی مهم شده همه دارن به خودشون میان پوشاک خاص و شیک میگیرن اینم خوبه ولی باید همیشه به تناسب برای هر شخص توجه کنیم هر کسی سلیقه‌ی خودش داره و باید اونو احترام بذاریم,openai,openai,fashion_and_style
2023-07-06T03:36:27.000Z,chatGPT,سفر و ماجراجویی یکی از بهترین چیزهاییه که میشه توی زندگی انجام داد هیجان و هیجانی که به آدم می‌ده هیچ‌چیز دیگه نمیتونه جایگزینش بشه پس بزن بریم سفر و از زندگی لذت ببریم,openai,openai,travel_and_adventure
2023-07-05T21:10:40.000Z,chatGPT,تکنولوژی و نوآوری خیلی باحالن همیشه منتظر چیزای جدید و هیجان‌انگیزی هستم که دنیای تکنولوژی برایمون به ارمغان میاره امیدوارم همیشه پیشرفت کنیم و بهترین استفاده رو از تکنولوژی ببریم,openai,openai,technology_and_innovation
2023-03-19T12:13:33.000Z,haamedht,روزهای آخر سال چطور گذشت؟ در دشت,SHARIF,Hamed,other
2023-07-06T16:25:56.000Z,chatGPT,هنر و طراحی یکی از بهترین راه‌ها برای بیان خلاقیت و احساساته نقاشی کردن طراحی کردن و خلق آثار هنری حس خوبی بهمون می‌ده و زندگیمون رو زیبا می‌کنه همیشه باید به هنرمندان احترام بذاریم و از آثارشون لذت ببریم,openai,openai,art_and_design
2023-07-05T19:35:10.000Z,chatGPT,ورزش و فعالیت بدنی برای سلامتی و احساس خوبی عالیه همیشه باید به خودمون و ورزشکارای مورد علاقه‌مون اهمیت بدیم با ورزش بهترین خودمون رو می‌بینیم و انرژی مثبتی به خودمون می‌دیم پس بریم و تمرین کنیم,openai,openai,sports_and_athletics
2023-07-06T11:57:57.000Z,chatGPT,همه باید به محیط‌زیست بیشتر اهمیت بدیم و مسئولیتمان را نسبت به پایداری آن بپذیریم با هم‌دست بدهیم و تغییرات مثبتی در محیط زندگیمان ایجاد کنیم,openai,openai,environment_and_sustainability
2023-05-07T12:28:46.000Z,esighashang,این بیمارستان نیکان انقد خوشگله که آدم توش خوب میشه واقعا,IUST,Alex,health_and_wellness
2023-07-06T01:24:25.000Z,chatGPT,آیا دوست داری بهترین راه برای کسب و کار و مالیات‌ها را بدانی؟ من همیشه به دنبال راهکارهای بهتر برای پولدار شدن هستم شما چه نظری دارید؟,openai,openai,business_and_finance
2023-07-05T18:23:28.000Z,chatGPT,این دولت خیلی وقته به چیزای مهم فکر نمی‌کنه فقط دارن بازی می‌کنن و مردم رو راه می‌ندازن باید یه تغییر واسه کشورمون بیاد,openai,openai,politics_and_current_affairs
2023-07-05T18:23:28.000Z,chatGPT,اخبار سیاسی این روزا چقدر سرمونو گیج کرده همه چیز اینقدر پیچیده شده که دیگه نمیشه حتی یه چیزایی رو مطمئن بدونیم امیدوارم به زودی همه چیز روشن بشه و بتونیم تصمیم‌های درستی بگیریم,openai,openai,politics_and_current_affairs
2021-02-22T19:35:14.000Z,mahdi_____shm,میدونین چرا هلند با دو سوم مساحت خوزستان برابر کل ایران صادرات کشاورزی و دامی داره؟ چون گاوای هلندی سر جای خودشونن نه تو مجلس,SHARIF,Mahdi,politics_and_current_affairs
2023-07-06T11:57:57.000Z,chatGPT,همه باید به محیط زیستمون اهمیت بدیم و سعی کنیم به پایداریش حمایت کنیم این یه مسئله بزرگه که باید همه باهم بهش توجه کنیم,openai,openai,environment_and_sustainability
2023-07-06T01:24:25.000Z,chatGPT,دستمزد این روزها خیلی بالاست هر روز همه چیز گرونتر میشه اصلا برای کسب و کار راهی هست؟,openai,openai,business_and_finance
2023-03-30T21:51:57.000Z,ahangeghamgin,استاد موردعلاقم تو دانشگاه نزدیک ما زندگی میکنه,IUST,Taraneh,education_and_learning
2023-07-07T04:46:01.000Z,chatGPT,ماشینای الکتریکی خیلی بهتر از ماشینای بنزینی هستن اصلا هم ارزونترن و هم برای محیط‌زیست خیلی بهترن من که عاشقشونم,openai,openai,automotive
2023-05-06T17:22:18.000Z,ahangeghamgin,انگیزه‌ها دوام ندارند,IUST,Taraneh,inspirational_and_motivational
2023-07-06T20:47:58.000Z,chatGPT,دین و معنویت هر دو میتونن به زندگیمون روشنایی بدن و امید بهمون بدن هر کسی بر اساس باور و عقیده‌های خودش انتخاب می‌کنه به هر حال مهم اینه که به یکدیگر احترام بذاریم و همدیگه رو قضاوت نکنیم,openai,openai,religion_and_spirituality
2023-07-07T02:59:23.000Z,chatGPT,من عاشق خانه و باغچه هستم همیشه لذت می‌برم از طراحی و تزئین خانه‌ام و نگهداری از گل‌هایم یک محیط آرام و دلنشین در خانه برایم خیلی مهمه,openai,openai,home_and_garden
2023-07-07T01:09:32.000Z,chatGPT,من عاشق آرایش و زیباییم همیشه دنبال تکنیک‌های جدید و محصولات زیبایی هستم احساس خوبی می‌کنم وقتی آرایش می‌کنم و به خودم می‌پردازم برای همه دوستانی که عاشق آرایش هستند پیشنهاد می‌کنم این حس رو تجربه کنند,openai,openai,beauty_and_cosmetics
2023-07-06T08:13:44.000Z,chatGPT,همیشه باید به خودتون اهمیت بدین و با استایل و فشنتون خودتون رو نشون بدین هر چی براتون راحته و خوشایند اونو بپوشید و اعتماد به نفستون رو بالا ببرید فشن و استایل باید شخصیت و ذوق شما رو نشون بده پس ازش لذت ببرید,openai,openai,fashion_and_style
2023-07-06T16:25:56.000Z,chatGPT,اینقدر هنر و طراحی دنیای خوبی داره که همیشه باهاش میشه دل خودمونو شاد کرد و بهشون فرصت داد همیشه برای خلاقیت و زیبایی بیشتر بکوشید,openai,openai,art_and_design
2021-09-27T19:54:29.000Z,selahimanesh,وقتی فردا صبح ترمیم داری و امروز مثل سگ خسته‌ای و می‌ترسی خواب بمونی,SHARIF,Sina,health_and_wellness
2021-08-28T17:44:22.000Z,selahimanesh,تفاوت‌ها در اینستاگرام,SHARIF,Sina,entertainment_and_pop_culture
2023-07-06T00:52:25.000Z,chatGPT,صحت و سلامتی یعنی اون لحظه که حس می‌کنی بدنت تو تعادله و انرژی داره براش ارزش قائل باشید و بهش اهمیت بدید دست از سلامتیتون بر ندارید چون بهترین سرمایه‌ی شماست,openai,openai,health_and_wellness
2023-07-07T04:46:01.000Z,chatGPT,ماشینای جدید خیلی باحالن دوست دارم یه موتور قوی و یه طراحی خاص داشته باشن برام مهم نیست که چند هزار دلار هم بشن اگه قشنگ باشن و ماشین خوبی باشن خریدنشون می‌کنم,openai,openai,automotive
2023-07-07T07:00:36.000Z,chatGPT,حیوانات خونگی خیلی باحالن مخصوصا وقتی باهاشون بازی می‌کنی و می‌بینی که چقدر خوشحال میشن عاشق حیووناتم,openai,openai,pets_and_animals
2023-05-19T07:46:19.000Z,draiusx,نینا آهنگی داره stars Stars they come and go they come fast they come slow که در اپیزود everyone has a story بوجک هم استفاده‌شده و حقا که ترکیب اوون صحنه‌ها‌و آهنگ منقلب کنندست,IUST,Dara,entertainment_and_pop_culture
2023-07-06T06:43:18.000Z,chatGPT,اگه بخوایم درست بپزیم نهایت به خوردن تو رستوران‌ها احتیاج داریم یه طعم خاصی داره که خونگی نیست مخصوصا وقتی‌که دست خودمون در کار باشه,openai,openai,food_and_cooking
2023-07-06T22:10:51.000Z,chatGPT,همیشه بابام تو خونه باشه و منو ماهر تو فرش بزنه و نمک بریزه روش کلا خانواده‌مون که با هم حس خوبی داریم و همدیگه رو دوست داریم,openai,openai,family_and_parenting
2023-07-06T16:25:56.000Z,chatGPT,هنر و طراحی یه چیزه خیلی باحاله که دنیای زندگیمون رو رنگارنگ و زیبا میکنه هر کسی که تونسته با هنر و طراحی سر و کار کنه واقعا تحسین برانگیزه,openai,openai,art_and_design
2023-07-06T16:12:14.000Z,chatGPT,اون لحظه که داشتم از خنده می‌مردم یه خنده دیگه از تو داد زدم و دوباره از خنده می‌مردم دیگه نمیدونم کی خنده‌امه و کی تو,openai,openai,funny_and_humorous
2023-05-07T22:44:54.000Z,chaoticsahar,این یکی هندزفریمم خراب شد وقتشه بمیرم Im done,IUST,Sahar,other
2023-04-30T17:03:50.000Z,jasmineagainn,روز به‌روز تعداد حراست‌های دانشگاه بیشتر میشه ولی واسه باز کردن در صنایع و تربیت آدم ندارن,SHARIF,Jasmine,education_and_learning
2023-07-06T23:15:23.000Z,chatGPT,بازی کردن یعنی زندگی دیگه چی می‌خوایم؟ لحظه‌های خوش با دوستان رقابت و هیجان و همچنین فرار از روزمرگی بازی کردن بهترین راه برای خنده و تفریحه برید بازی کنید و از زندگی لذت ببرید,openai,openai,gaming
2021-03-06T12:43:17.000Z,selahimanesh,عملا مثلا تو این مثال اینجوری میشه عملا ولی تو عمل عملا یه جور دیگه میشه عملا 《از استاد‌های برجسته》 ملقب به حقیر,SHARIF,Sina,education_and_learning
2023-07-05T19:35:10.000Z,chatGPT,ورزش و ورزشکاری چیزیه که انرژی و شادابی به زندگی ما میاره بدنمون رو تقویت میکنه و ذهنمون رو هم تا حدودی آرام میکنه بهترین راه برای استراحت و تفریح هم هست همیشه باید به ورزش اهمیت بدیم و در روزمره‌مون جاشو داشته باشیم,openai,openai,sports_and_athletics
2023-07-06T15:24:51.000Z,chatGPT,بهترین حسوندنی و هیجان انگیزی که میشه تو دنیا کرد وقتی کسی چیزی میگه که هیچی نمی‌فهمی و تو هم نمیتونی جواب بدی همیشه یه لحظه سکوت بودن تو جمع همه رو خنده‌دار میکنه,openai,openai,funny_and_humorous
2023-04-20T19:14:38.000Z,panizanzabi,انقدر مستم که دارم با ستون تانگو می‌رقصم,TEHRAN,Paniz,entertainment_and_pop_culture
2023-07-06T16:25:56.000Z,chatGPT,هنر و طراحی یکی از بهترین راه‌ها برای بیان خلاقیت و احساساتمونه همیشه خوشحالم که می‌بینم که هنرمندا چطوری خلق می‌کنن و دنیا رو زیباتر می‌کنن من از هنر و طراحی خیلی لذت می‌برم و دوست دارم بیشتر در این زمینه یاد بگیرم,openai,openai,art_and_design
2023-07-07T10:05:36.000Z,chatGPT,فصل پاییز عالیه چای گرم و بارون بی‌پایان اصلا دلم نمیخواد برم بیرون همیشه از هوای سرد و خاکی تابستون خسته میشم تازه این هوای پاییزی کلی عکسای زیبا هم میشه گرفت,openai,openai,weather_and_seasons
2023-07-07T07:00:36.000Z,chatGPT,من عاشق حیواناتم واقعا حیوان خانگی برام یکی از بهترین دوستامه همیشه باعث شادی و آرامش تو خونه میشن هر کسی هم حیوون خانگی داره؟,openai,openai,pets_and_animals
2023-07-06T03:36:27.000Z,chatGPT,سفر و ماجراجویی همیشه زندگی رو جذاب‌تر میکنه همه‌جا رو بگرد و تجربه‌های جدید رو از دست نده برو و دنیا رو ببین,openai,openai,travel_and_adventure
2023-07-06T16:25:56.000Z,chatGPT,هنر و طراحی یکی از بهترین راه‌ها برای بیان خلاقیت و احساساته هر کسی به نوعی هنرمنده و طراحه فقط باید کشف کنه که دقیقا چه جوری میتونه خلاقیتشو به دست بیاره میتونه هر چیزی از نقاشی و عکاسی تا طراحی صدا و لباس باشه بزن بریم هنری شدن,openai,openai,art_and_design
2022-06-16T15:39:55.000Z,godknowswho__,آقا لپتابم مشکل پیدا کرده هربار که میام پی دی اف رو باز کنم و درس بخونم یهو صفحه فیلم باز میشه کسی نمیدونه چجوری میشه حلش کرد؟,IUST,Mohsen,technology_and_innovation
2023-05-12T17:29:30.000Z,mandygdz,از ایران برم اولین کاری که می‌کنم اینه که آماده میشم برا ماراتون که شرکت کنم,IUST,Mandana,sports_and_athletics
2023-07-06T11:57:57.000Z,chatGPT,محیط‌زیست و پایداری خیلی مهمه همه باید بهش توجه کنیم و اقداماتی برای حفاظت از محیط زندگیمون بکنیم همه میتونن کمک کنن حتی با کارهای کوچیک بیاید با هم محیط‌زیست رو نجات بدیم,openai,openai,environment_and_sustainability
2023-04-13T12:21:23.000Z,esighashang,آقا جدی لعنت من نمیخوام خونه باشم الان,IUST,Alex,other
2021-11-27T11:24:29.000Z,selahimanesh,این اکانت هاک شده و این توییت توسط مهدی صیامی زده می‌شود,SHARIF,Sina,technology_and_innovation
2023-05-24T21:59:20.000Z,qasedakebahari,اره خود مرده‌م,IUST,Ali,other
2023-07-06T18:19:08.000Z,chatGPT,اوهوم همیشه عاشق هنر و طراحی بودم هر وقت یک اثر هنری می‌بینم دلم پر می‌شه واقعا هنر و طراحی برام یه راهیه برای بیان خلاقیت و احساساتم برام جذابیت خاصی داره که هر کسی میتونه ازش لذت ببره و بهش متوسل بشه هنر و طراحی تو زندگیم حس بی‌نهایتی بهم میده واقعا,openai,openai,art_and_design
2023-05-21T14:43:34.000Z,qasedakebahari,الان که دقت می‌کنم وقتی پشت لپتاپ نشستم آدم شادتریم تا پشت گوشی,IUST,Ali,technology_and_innovation
2023-07-06T18:50:41.000Z,chatGPT,کتاب‌ها و ادبیات یکی از بهترین دنیاهاست هر کتابی یک دنیای جدید را برایمان باز می‌کند و ما را به ماجراهایی فوق‌العاده می‌برد عاشق خواندن هستید یا نه حتما باید یک‌بار در زندگیتان یک کتاب خوب بخوانید,openai,openai,books_and_literature
2021-09-26T03:30:20.000Z,haamedht,علامه حسن‌زاده آملی آخرین حلقه اون سلسله طیبه بود سلسله‌ای که از ملاحسین‌قلی همدانی آغاز شد و امروز جز اشک و اندوه چیزی ازش نمونده هرچی می‌ریم فطرت عمیق‌تر می‌شه السابقون السابقون اولئک المقربون ثلة من الأولین و «قلیل» من الآخرین,SHARIF,Hamed,religion_and_spirituality
2023-05-30T19:31:33.000Z,faraz_z1,بعد مدت‌ها به یاد گذشته,TEHRAN,Faraz,other
2023-07-05T18:23:28.000Z,chatGPT,دنیای سیاست و امور جاری چقدر پیچیده و درهم‌تنیده است هر روز یک خبر جدید و تحلیلی داریم که سرمان گیج می‌کند امیدوارم روزی برسد که سیاستمداران واقعا به مصلحت عمومی فکر کنند و با همکاری بهتری مشکلات را حل کنند,openai,openai,politics_and_current_affairs
2023-05-29T15:57:39.000Z,mguideds,دیروز یه کصخلی رو دیدیم که می‌خواست گل بفروشه بهمون و برا اینکه بگه گل میفروشه دستش یه گلدون کوچیک با چندتا گل توش نگه داشته بود,SHARIF,Mahdi,other
2023-07-06T23:15:23.000Z,chatGPT,بازی کردن یکی از بهترین راه‌ها برای سرگرمی و خلاقیته هر کی به بازی‌ها نظر منفی داشته باشه حتما تا حالا خوبیشون نبوده چیزی که برای من مهمه فقط لذت بردنه و هر چی بازی کنم توش لذت می‌برم,openai,openai,gaming
2023-07-06T08:13:44.000Z,chatGPT,اون پیراهن که دیروقت گرفتم اصلا به سلیقه من نمیخوره هیچوقت نتونستم با مد روز پیش برم,openai,openai,fashion_and_style
2023-04-03T12:00:11.000Z,asma_shahnazi,اسما که خیلی از زندگی خسته شده و از آن فرار می‌کند آرزو می‌کند که پر و بالی می‌داشت و با آن به آغوش معشوقش پرواز می‌کرد,SHARIF,Asma,inspirational_and_motivational
2023-07-06T20:47:58.000Z,chatGPT,دین و معنویت چیزیه که هر کس بهش نیاز داره حتی اگه به هیچ سنت مذهبی خاصی پیوسته نباشه این یه راهیه که ما رو به چیزهای بزرگتر و عمیقتر از خودمون متصل میکنه و به زندگیمون معنا میده,openai,openai,religion_and_spirituality
2023-05-15T06:48:52.000Z,thecrash123,شارژر هم نیاوردم,SHARIF,Yacii,technology_and_innovation
2022-06-09T06:54:48.000Z,godknowswho__,دیر توییت زدن بهتر از هرگز نزدنه,IUST,Mohsen,inspirational_and_motivational
2023-07-06T16:12:14.000Z,chatGPT,یهو حالم خیلی بده بهم یه جوک بگوید برام جون بدهید,openai,openai,funny_and_humorous
2023-07-06T01:24:25.000Z,chatGPT,بازار سهام همیشه جذاب بوده و هست اما برای شرکت در این بازی باید آماده بود و اطلاعات لازم را داشته باشی هرگز بدون تحقیق و تجزیه و تحلیل به بازار سهام وارد نشو بهتر است از تجربه دیگران هم استفاده کنی و از راهنمایی‌ها و نکات مفید آنها بهره‌برداری کنی,openai,openai,business_and_finance
2023-07-06T20:47:58.000Z,chatGPT,دین و معنویت یعنی ارتباط با آرامش داخلی و اعتقاد به قدرتی بزرگتر از خودمون هر کسی به راه خودش می‌ره ولی مهم اینه که در این مسیر صداقت و احترام به دیگران رو حفظ کنیم هرچند دین‌ها متفاوتن اما همه ما در تلاش برای پیدا کردن معنا و هدف در زندگی هستیم,openai,openai,religion_and_spirituality
2023-05-26T11:30:28.000Z,strandedalireza,نفرتم از توییتر و کلا شبکه‌های اجتماعی رو نمی‌تونم در قالب کلمات بیان کنم Stays,IUST,Alireza,other
2023-07-06T18:50:41.000Z,chatGPT,کتاب‌ها و ادبیات عالمی یک دنیای جادویی و بی‌نهایت برای فرار از واقعیت‌های روزمره هستند همیشه دسترسی به یک کتاب خوب بهترین راه برای سفر در زمان و فضاست,openai,openai,books_and_literature
2023-06-01T08:33:22.000Z,panizanzabi,حس می‌کنم این عکس از اون عکساست که بعدا کوت میشه می‌نویسن تهران خرداد دانشگاه تهران بعد یه سری کوت میکنن میگن خیلی دوست دارن بدونن من کجام و چیکار می‌کنم نه؟,TEHRAN,Paniz,funny_and_humorous
2023-07-07T01:09:32.000Z,chatGPT,یکی از چیزهایی که بهترین روزمون رو می‌سازه زیبایی و آرایشه همیشه لذت می‌برم از امتحان کردن محصولات جدید و تغییر ظاهرم آرایش یه هنره که همیشه در حال یادگیریش هستم راهنمایی‌ها و ترفندهای زیبایی رو همیشه دنبال می‌کنم تا بهترین نتیجه رو بگیرم,openai,openai,beauty_and_cosmetics
2023-07-07T04:46:01.000Z,chatGPT,ماشینا خیلی خوبن ولی خیلی گرونن خیلی دوست دارم یه ماشین جدید داشته باشم ولی هنوز نمیتونم خرید کنم باید صبر کنم و پول جمع کنم برای همین هر روز به خودم یادآوری می‌کنم که برای رسیدن به هدفم باید کوشش کنم,openai,openai,automotive
2023-07-06T20:47:58.000Z,chatGPT,موضوع دین و روحانیت خیلی جالبه هر کسی یه نگاه و باور مختص خودش داره و همین کار به جایی میرسونه که هر کسی بتونه به راحتی با هم زندگی کنه,openai,openai,religion_and_spirituality
2023-07-07T01:09:32.000Z,chatGPT,این روزا بدون آرایش حتی خونه هم نمی‌رم نمی‌دونم چرا اینقدر وابسته به آرایش شدم,openai,openai,beauty_and_cosmetics
2023-07-07T04:46:01.000Z,chatGPT,آخه واقعا چرا قیمت ماشینا اینقدر بالاست؟ دیگه یه ماشین خوب بخریم یا کلی دیگه چیز بخریم؟,openai,openai,automotive
2023-05-20T15:34:22.000Z,mguideds,از لحاظ روحی نیاز دارم برگردم به سنی که ساعت می‌زدم Persian toon و باب اسفنجی می‌دیدم,SHARIF,Mahdi,entertainment_and_pop_culture
2023-07-07T04:46:01.000Z,chatGPT,ماشینای الکی بیشتر از ماشینای واقعی برام جذابیت دارن بخصوص اونایی که مثل توی فیلما می‌بینیم چهارچرخای واقعی هم خوبن ولی فکر نکنم تونسته باشن جایگزینی برای هیجان ماشینای خیالی ایجاد کنن,openai,openai,automotive
2023-07-07T04:46:01.000Z,chatGPT,ماشینای جدید خیلی قشنگن ولی قیمتاشونم چندان قشنگ نیست باید خیلی کار کنیم تا بالاخره یه ماشین خوب بخریم,openai,openai,automotive
2023-05-09T13:52:41.000Z,mandygdz,نسبت به این ماجراها همیشه یه حس پارادوکسی دارم که نمیتونم با خودم حلش کنم تو اینکه این طرف مریض و مقصره که هیچ شکی ندارم ولی در مورد روایاتش یکم احساس پارادوکسی دارم یعنی برای خودمم پیش اومده ولی از یه جایی که به خودم میام می‌فهمم دارم مورد ازار قرار می‌گیرم تلاش می‌کنم ازون موقعیت,IUST,Mandana,social_issues_and_activism
2023-07-06T16:25:56.000Z,chatGPT,هنر و طراحی زندگی رو بهتر و زیباتر می‌کنه هرچی بیشتر وارد دنیای هنر بشیم خلاقیتمون بیشتر میشه و به جاهایی می‌رسیم که هیچوقت تصورشو نمی‌کردیم هنر زبان بی‌صدا برای ابراز احساساته بزاریم همیشه در دنیای هنر و طراحی قدم بذاریم و لحظات زیبا رو تجربه کنیم,openai,openai,art_and_design
2022-08-31T08:48:03.000Z,siraliebi,,SHARIF,Ali,other
2023-07-06T18:50:41.000Z,chatGPT,کتاب‌ها و ادبیات یه دنیای دیگه‌ای رو برامون رقم می‌زنن اصلا کی میگه کتاب‌خوندن خسته‌کننده‌ست؟ هر چی بخوای تو کتابا پیدا میشه از عاشقانه تا تخیلی یه کتاب باز بودن حس خوبیه حتی اگه توی دنیای خودش افتاده باشی,openai,openai,books_and_literature
2023-05-02T22:18:30.000Z,asma_shahnazi,کاش حافظه‌ی ضعیفی داشتم,SHARIF,Asma,other
2023-05-31T18:21:35.000Z,mguideds,خدا,SHARIF,Mahdi,religion_and_spirituality
2023-05-29T14:22:31.000Z,asma_shahnazi,وقتی می‌بینم هنوز رانندگی زن‌ها مسخره میشه و افراد تنها به خاطر جنسیتشون تو دسته راننده‌های بد قرار می‌گیرن امیدمو به اصلاح این جامعه بدجوری از دست میدم,SHARIF,Asma,social_issues_and_activism
2023-05-07T20:09:30.000Z,alizademhdi,خدا حتی اگه وجود داشته باشه هم قطعا عادل نیست,SHARIF,Mahdi,religion_and_spirituality
2023-07-07T02:59:23.000Z,chatGPT,خونه و باغچه یه حس خاصی بهم میده مثل اینکه توی یه دنیای دیگه از همه مشغله‌ها و استرس‌ها دورم دوست دارم وقتی‌که خونه و باغچه رو تزئین می‌کنم خودمو به یه هنرمند حساب کنم,openai,openai,home_and_garden
2023-07-06T23:15:23.000Z,chatGPT,بازی کردن خیلی خوشحال‌کننده و سرگرم‌کننده است هر روزم رو با یک بازی جدید شروع می‌کنم و واقعا ازش لذت می‌برم کسی هست که منو در این مسیر همراهی کنه؟,openai,openai,gaming
2023-03-28T00:46:48.000Z,alizademhdi,انقد خانوادگی برای شکستگی دست و پا تو فوتبال اومدیم بیمارستان معیری که نگهبانش می‌شناسه هر سری سلام می‌کنه تیکه می‌ندازه,SHARIF,Mahdi,sports_and_athletics
2023-04-03T13:48:05.000Z,asma_shahnazi,رفیق,SHARIF,Asma,other
2023-05-15T08:40:35.000Z,mandygdz,آستانه فروپاشیو دیدم,IUST,Mandana,politics_and_current_affairs
2023-07-06T20:47:58.000Z,chatGPT,تفکر کنم هر کسی باید اعتقاد داشته باشه که مهم نیست چه دینی داریم یا به چه خدایی اعتقاد داریم مهم اینه که به همدیگه احترام بذاریم و با همدیگه در صلح و صمیمیت زندگی کنیم,openai,openai,religion_and_spirituality
2023-07-06T16:25:56.000Z,chatGPT,هنر و طراحی یه چیزه خیلی خلاقانه و جذابه وقتی یه آثار هنری رو می‌بینم حس می‌کنم دنیایی متفاوت رو تجربه کردم این هنرمندا واقعا استعداد خاصی دارن و هر کاری که میکنن شگفت انگیزه هر روز دلم میخواد یه آثارشون رو ببینم و الهام بگیرم,openai,openai,art_and_design
2023-07-05T23:02:02.000Z,chatGPT,علوم و کشف‌ها یه چیزای خیلی جالبه همیشه دوست دارم در مورد اکتشافات جدید و علمی بخونم این حس خیلی خوبیه که چیزای جدید یاد بگیریم و به دنیای پشت پرده علم نگاه کنیم,openai,openai,science_and_discovery
