خریدار واقعی بیاد دایرکت.ممنون,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
نذاشتم ظهرش همینطوری بمونه و دارم میرم رستوران موردعلاقم شاید بهتر شد حال کیریم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
حالا اینقد ادا میام دارم میرم زیر دست بابام ولی خب چیزی از ترس و تنفرم کم نمیشه=)))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
واقعا چیزی کثافت تر از دندون پزشکی رفتن من سراغ ندارم.,اون نور لنتی ک میندازن تو چشمت،اون ساکشن و ته حلقت ک مزه امالگام یا هرموادی ک میذارن رو میگیره یا وقتی ک واسه اندو ارجاع میشی به یه دکتر دیگه.,لازم بود بهم یاداوری بشه چرا نرفتم دندون.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
حالوم خوب نیس کیر تو این صبح.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
نمیدونم اب و هوا تو روحیه ادم تاثیر داره یا چی ولی از دیروز ک اومدم یزد حالم یه جوریه( مایل ب افسردگی،بیرون نرفتن از خونه،درس نخوندن،حرف نزدن و بیدار شدن با حال بد.),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ادم تیمش ببازه ولی ترابی نداشته باشه.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
اقای وریا غفوری چشم قشنگم امشب قراره از دنیای فوتبال خداحافظی کنه:(((,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
امروز هم رفتید دانشگاه؟,کتابخونه هم رفتید تازه؟,بسه لااقل اینجا نگید استرس میگیرم=)))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
دلم تنگ شده و حتی میشه،نه تنها واسه تو بلکه واسه خیلی چیزا، اما اینم یه مرحله از زندگیه ک خوشبختانه میگذره.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ابنِس؟,گوربای خسته،ساختمان جالب مکانیک=))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
بیرون رفتن تو تابستون واقعا عذابه اینطوریه ک ضدافتاب یادت نره،اب و ادکلن همراهت باشه،تهش هم هرجا میری بوی عرق میاد،وقتی هم ک برمیگردی باید بری دوش بگیری و بعد دوش دو ساعت لش میفتی رو تخت=),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
دلم واسه وقتایی ک صبح زود بیدار میشدم و با بابا میرفتیم تو دل کویر و سوارکاری تنگ شده:( حس میکنم دیگه هیچوقت بعضی خاطرات تکرار نمیشن و این مسئله غمگینم میکنه.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
مثلا فک کن به جای اینکه این بافت و اندام و باکتری و قارچ بخونی پایتون یاد میگرفتی،برنامه نویسی جزو کلاسات بود و مجبور نبودی چیزی رو حفظ کنی بلکه یادش میگرفتی :))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
من هرروز:,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
من بچه بودم همیشه ارزو میکردم  سالم بشه نمیدونم چرا اما این عدد برام فرق داشت حس میکردم از اینجا ب بعد ادما خیلی بزرگ و خفن میشن مثلا :))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
تو هیچ رابطه و ادم و دانشگاه و مدرک و عن خاصی برامون نریدن فقط خودتی و خودت.شوخوش,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
متاسفانه ادم نمیشم :))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
منم همینطور منم همینطور :))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کاش من یک سگ در قیطریه بودم ولی یک دانشجو در انقلاب نه:)))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
امروز از صبح چهارتا کلاس گذروندم و حس میکنم دیگه هیچی نمیتونه منو بکشه.,منی ک  صبح رو ندیده بودم این چن وقت=))) کص مادرت روزگار از عرش ب فرش رسیدیم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
وقتایی ک اقا امیر میبینتم و میگه معلومه خیلی خسته ای ینی اون روز زنم گاییده شده و از صورتم داره خستگی میباره=))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
یه سری تون خیلی اون توییته ک راجب زید و شریف بود رو جدی گرفتید و دارید جاج میکنید در حالی ک کل قضیه فان بود,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
فی الواقع تنها درکم از جنین شناسی در حد همون تخمک و اسپرمه از هفته دوم ب بعد رو متوجه نمیشم=))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
چرا تموم نمیشی؟,چرا نمیمیری؟,استاد مادرجنده.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
خدایا کص مادرت با این شانس مون.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
خیلی دلم میخواست در اعتراض به اجباری بودن کلاسا برم وسط سالن بشینم تحصن کنم و تا یه هفته کلاسا رو شرکت نکنم ولی متاسفانه علوم پزشکی جای این کارا نیست.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
سامانه ح غ با ثبت GPS.,خلاقیتی جدید از علوم پزشکی تهران.,ایا ح غ اجباری به بقیه دانشگاه‌ها هم میرسد؟,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
تعارف نکن بیا کون مون هم بذار.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کصشر بازی جدید اینه ک کلاسای عملی میگن با تفکیک جنسیت باید برگزار بشه عنترا انگار حالا چیه.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
امیدوارم اتفاق بعدی ای که خواست قوی ‌ترم کنه به جاش بکشتم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
منم ازینا,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کاش الان یه استاجر بودم که دو هفته یه بار بیمارستان عوض میکرد و دیگه مسیرش به دانشکده نمیخوره.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
بچا بچا زید میخوام (کامپیوتر شریف) بای.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
این یک هفته اینقدر کله‌م کیریه و کلافه‌ ام که کاش بمیرم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
تورو ب قران مجید ادکلنی اسپری ای چیزی بزنید کلاس بوی پا میداد=))))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
متاسفانه ماها ک تو دانشگاه خایه مال نداریم بهمون خوش نمیگذره زیاد.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
تحمل محیط این دانشگاه را ندارم فلذا مرا بکشید تا دیگر این انسان‌ها را نبینم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
جدی بعد از این چن ماه دلت تنگ نمیشه یا یادت رفته کلا یا شوخیته؟=))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
یه چن وقت پیش از یکی خوشم میومد الان نمیاد دیگه ولی.,نمیدونم چطور بهش بگه دیگه ازت خوشم نمیاد مرد ول کن.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
=),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
دانشکده جدید پزشکی کرج رو دیدین؟,کیرم تو این تامز ب ولله.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
دلم واسه دورانی که سریال های کصشر تینیجری نتفلیکس میدیدم و عشق میکردم تنگ شده.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
نمیخوام چص ناله کنم ولی در عین اینکه دارم تو اپال میچرخم و استوری میذارم و توییت میزنم و اهنگ گوش میدم حالم بده.,در عین همه ی اینا حالم بده.,نمیدونم چطور‌ بگم ولی حس خوبی ندارم به خودم و روابط و ادما.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
عکسایی ک فاطمه ازم میگیره رو اینقد دوس دارم ک میخوام همه جا پست کنم.,ولی اینجا نه چون بگا میرم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
چن روزی وحشی هستم سمتم نپلکید.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
خیلی وقتا ب بعضیا میخوام بگم ببخشید تو کیر نداشته ی منم نیستی و بیا برو بچه ولی متاسفانه حرمت ها رو حفظ میکنم و چیزی نمیگم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
فصل، فصلِ خوابیدن جلوی کولره ولاغیر.,درس را نتانم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
این  روز سریع بگذره خدایا,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ادما دو دسته ان؛اونایی ک مشکی بهشون میاد اونایی ک ب چشمم نمیان دیگه.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
این ادمایی هستن ک زیاد میخندن بعد خیلی زشت و شبیه اسکلا هم میخندن اینا واقعا بدبختن.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
امروز با دوستم حرف میزدیم و میگفت کاش قبل از انتخاب رشته میدونستیم شیوه اموزش و امتحان این دانشگاه اینطوریه.مثلا ما سه تا درس رو تو یه ازمون و یه روز باید بدیم یا وسط ترم پایان ترم میدیم یا همین ارائه درسا ب صورت بلوک.هیچکی نمیفهمه ما چی میکشیم و هربار باید واسه بقیه توضیح بدم =),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
اقای اسنپی تو مسیر رفت معین گذاشته بود روح و روانم جلا پیدا کرد.,عشقم به نصرالله ابدی ست.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کل هفته رو شل و ول و کصکلک میگم اخر هفته نه کلاس دارم نه هیچی میشینم جمع میکنم درسا رو بعد اخر هفته ک میشه یه غم خاصی میاد سراغم و میرینه ب همچی.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
چرا امروز از صبح اینطوریه:( بی حوصله،مزخرف،کسل.,اصلا یه حال کثافتی ام:(,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
تو این یه هفته ای ک منتظرم تا برم یزد هی این چنل تلگرامه از یزد عکس میذاره نمیدونم غروب زیبای یزد،اثار تاریخی یزد،خانه سنتی یزد=)))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
عه من.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
بچه ها کسی شماره اون دختر چادریه ک تو شریف کیس پیدا میکرد رو نداره؟=)))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
نه دیدن که چرا !,همه را می‌بینم.ولی با این همه تنهایم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
امروز از هرجهت داره غم و بدبختی میباره.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ایرانی جماعت با هر جمله و عکس و رنگ یه خاطره بد و غم انگیز واسش یاداوری میشه.یخ،رنگین کمون،بارون،ورزش،کارگر…و هزارتا چیز دیگه.نمیدونم واقعا اصن روزی میشه ک با این کلمه ها دیگه اون چیزا یادمون نیاد؟,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
امروز سالگرد متروپل، تولد ری‌را یی که نیست،حکم اعدام محمد قبادلو.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کتابخونه دانشگاه ک اینقد سر و صداست و ادم در حال رفت و امده ، کتابخونه خوابگاه هم ک جا نیست.کم کم وقتشه ازین ادایی ها بشم برم تو کافه بشینم بخونم=))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
تنها دلیلم برای ادامه زندگی در این روزها اینه ک تابستون بشه و باز برم موهامو رنگ کنم=))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
تو قسمت for you همش واسم توییت های شریفیا میاد.تقدیر الهی ایز دت یو؟,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
امروز هنوز یک خرداده و اینستای من یه در میون استوری تولده=))) چقد زیادن.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
توروخدا باز منو هوایی نکنید برم کله بند اینا بشم=))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
در روزهایی هستم که با کوچیک ترین چیزی اعصابم خرد میشه و از درون متلاشی میشم و خودمو روزی صدبار سرزنش میکنم و حس کافی نبودن دارم.,فروپاشی روانی ایز کامینگ سون؟,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
هرچی ادم خردادی اطرافم دیدم ادم های اجتماعی،محبوب،بامزه و جالبی بودن=))) و بله وارد خرداد شدیم کیرم توش.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
سطح همکلاسی های من:,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
یه لوزر بدبخت در کنار گوربه ی تنها.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
پدیده ای ک جدیدا باهاش مواجه هستم اینه ک ترمک ها با گردن کبود میان سرکلاس و‌ من اینطوری‌ام ک مگه اینا واسه ترم  ب بعد نبود بچه ها؟=))))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
اگه تا چن ترم دیگه هم همینقد تنها و لوزر و بدون چهارتا رفیق خوب و صمیمی باشم ممکنه افسردگی بگیرم و بعدش سمت هرچیزی برم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کاش یه نفر محض رضای خدا به منم یاد بده چطوری ازین خط چشم های رنگی و خوشگل میکشید من نهایت تواناییم اینه یه مداد سیاه میکشم تو چشمم=)))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
تنها اکت مفید روز دختر رو اقا امیر (بوفه زیرج) زد که یدونه لواشک با لبخند داد بهمون=))) مشتی هستی و پرطرفدار اقا امیر.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
مغزم فانکشن روزانه رو از دست داده.,صبحا هیچی نمیفهمم یه چیزیو جا میذارم یادم میره کلا خوابم=))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
یه چن روزه استادا میگن میخوایم لیست بدیم ب اموزش و مجبوریم حضور غیاب کنیم.,بدبخت سطحی ما به جای اینکه بیایم سرکلاست بخوابیم ترجیح دادیم تو خوابگاه بخوابیم=),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
اصولا هرکس یه عکس تو گالریش داره که دوست داره همچین عکسیو بگیره ممنون میشم اون عکسو برام منشن کنید به ایده عکاسی نیاز دارم,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
یه گوشه از اردیبهشت.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
صبح سه نفر اعدام شدن،ظهری از مامان بابام جدا شدم،عصر هم غروب جمعه‌ و دلگیری خوابگاه.مزخرف ترینه امروز واقعا کاش زودتر تموم شه=),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کیرم تو این زندگی ای ک نداریم.,خراب بشه این وطنی ک نداریم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
هرروز کلی یگان ویژه و ناجا تو انقلاب دارن پرسه میزنن و هنوزم کلی انسان با پوشش دلخواه خودشون از جلوی اینا رد میشن.به نظرم این لحظات دقیقا همون جاییه ک میگفتن “ما دگر از حصار ترس رد شدیم”.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ب انسان هایی ک هنوز با عشق فوتبال و تیم محبوب شون رو دنبال میکنن عمیقا حسودیم میشه.,اخرین باری ک بازی تیم موردعلاقمو دیدم اون موقعی بود ک هنوز رونالدو شماره  رئال بود.,از اون ب بعد دیگه جذابیت فوتبال واسم تموم شد,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ازین ادمای ادایی تو کتابخونه و سایت متنفرم.,کون خیار بقیه هم دارن همون درسو میخونن دیگه این ادا بازیات واسه چیه=))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
میخواستم اواتارمو عوض کنم ولی یادم اومد یه چن نفر بهم گفته بودن موهات تو این عکسه خوشگله واسه همین دلم نمیاد عوضش کنم=))))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کلا این کاربر رو نمیشناسم خیلی و به طور اتفاقی یه روز رندوم پیداش کردم ولی حس میکنم انسان جالبیه و دوسش دارم.همیشه ازش وایب خوب میگیرم,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ببخشید ولی من تو همین چندین ساعت عاشق چنل شرقی غمگین جانم شدم=)))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
یه نماینده داریم  سالشه و مرزهای کصخلی و خز بودن رو داره جا به جا میکنه.,سن تون میره بالا کصخل تر میشید؟,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
این ک خوبه مامان من به طور جدی میره گوشیشو عوض میکنه معتقده مدلش بالا باشه اینستا بهتر کار میکنه=))))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
**شاید شما هم ب شنیدن این جمله در این برهه نیاز داشته باشید.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
برنامه شمال تا جنوب تهران با موفقیت اجرا شد.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
بچه ها ینی چی ب من میگید چهارتا دختر خوب هم بردار بیار من نهایت بتونم خودمو حاضر کنم بیارم دیگه این توقع ها چیه=)),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
من اینقد گشادم حال ندارم واسه ، روز تعطیلی پاشم برم شهرمون ولی مامان بابام میگن دلمون تنگ شده برات و همین مسیرو میان=) نمیدونم چی بگم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
تنهایی بهمن .,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
حس میکنم یه مدتیه اینطوری شدم ک نمیتونم کسیو از ته دل و واقعی دوس داشته باشم و بخوامش=) همش کراش و کصشر و الباقی.,هیچی برام جدی نیست و انسان کصشری شدم ولی خب همینم دلایلی داشته=),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
هروقت با رفیقام میرم بیرون یادم میاد من نیازی به زید نداشتم من فقط اونا رو کم داشتم.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
متاسفانه روزهای خوبی نیست.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
سال  وقتی که فوج فوج دانشجویان اومده بودن و انتظار داشتن پیامشون شنیده بشه، انگشت شمار خبرنگارانی بودند که هیچوقت پشت ما رو خالی نکردن.,سردبیرها و مدیر مسئول‌هایی که گزارش‌ها رو شرحه شرحه میکردن و خبرنگارانی که برای هر واژه می‌جنگیدن.,قطعا یکی از اونها بود/هست.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
نگر تا این شب خونین سحر کرد چه خنجرها که از دل ها گذر کرد ...,حرف زدن راجع به اعدام سخته.,خوش به حالمان یا بد به بختمان که ادبیاتی غنی از نسل‌ها درد بهمان ارث رسیده تا زمانی که حقیقت سنگینی می‌کند به آن پناه ببریم.,به این امید که آیندگان این شعرها را بخوانند و نفهمند.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ولی من فقط دلم یه‌ موقع هایی بغل می‌خواست همین.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
امشب صبح شه یه قسمتی ازم مرده,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
استرسی که الان دارم‌ مثل استرسیه که فهمیدم تهران قبول شدم داشتم از شدت خوشحالی قالب تهی می کردم اما نمی دونستم چی قراره بشه!,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
حاجی من دلشو ندارم دوست دخترم یه سرم بزنه بچمو می خوام چیکار کنم,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
یه روز بالاخره میام برت میدارم برا همیشه میریم بهت قول میدم,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کاش تو مترو ازم نپرسن دخترم یا پسرم اه,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کاش بچه رفیع زاده تاوان کارای باباشو مجبور نباشه بده چون واقعا زندگیش بگا میره,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
چگونه یک غریبه تو شد؟,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
این دختر انقدر خوشگله که من دیگه واقعا نمت,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
منطق مسئولای امیرکبیر: دانشجو از گرما تو کتاب خونه گریل بشه ولی کف دانشگاه سنگ فرش بشه,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کاش یه پسر  ساله بودم که تو مترو برای “هارت بیتم” عکس مثلا شاخ میگرفتم که قربون صدقه موهای تو صورتم بره نه که تو مترو به سمت تراپیستم باشم شجریانم بخونه: مقدار یار هم نفس چون من نداند هیچ کس (خیر سرمو نمی کنم تو گوشی مردم داشتم می افتادم تو عکس خودمو نجات دادم چشم خورد بهش),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کاش بچه این مادر جنده جزو خانواده قشنگمون باشه که بفهمه کیرمونم نمی تونه بخوره,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
دلم جیگر پیچ میخواد.,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
TA ساعت .,چی داره برا ارائه ناموسا,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
خدایا من ریدم تو غذا سلف که کوفت می کنی همش خوابی,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
پا شدی با هزارتا بدبختی زدی تو گوش خودت و حال بدت که بشینی خبرت درس بخونی که یادت می افته سه نفر رو بی گناه کشتن د آخه این چه جهنم دره ایه داریم توش زندگی می کنیم,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ذوق منو کور نکن بی پدر من‌ اونو فقط برا تو نگه داشتم بفهم!,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
موهام کوتاه شده و خوشحال ترینم,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ولی بغل مامان>>>>>>>>>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
بدنشم پیدا کرد این بازیکننننن گودرت بی نهایتتتتتتت,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
سلطون با در جارو اومده‌ میگه چه جوری بکشم آخه زن,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
ن.ح: دونگتو میبخشم پاشو جارو بزن من:خیر منو نمی تونی بخری ن.ح:هر کسی یه قیمتی داره و در حالی که جفتمون پاره شدیم از خنده برا وارد کردن ترامای بیشتر ادامه میده: و منم حاضر نیستم بیشتر برات هزینه کنم هانیییی و من در حال هلیکوپتری از خنده: نداری که بدی بدبخت واقعا رفیق صمیمی سمه,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
آرزوم:)))),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
سید دارابی با روان منو ن.ح تو دو ساعت کاری رو کرد که هیتلر با یهودی جماعت نکرد,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
رفیع زاده استاد نمونه ی کشوری شده از همین جا تا سر رشت->:)))))))))))))))))))))))))))))))))))))))))))))))))))))))) مهم نیست چه قدر روان دانشجو رو میگایی مهم‌ اینه وصلی پس نمونه هم میشی:),<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
شریعتی امروز قلبمو تاچ کرد,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
آقای دکتر اومده میگه چرا انقدر عقب نشستید؟,و  نفر آدمو مجبور میکنه تا زیر خایه هاش صندلیا رو بیارن جلو برای نیم ساعتی که قراره درس بده و جیم بزنه سگ برینه به قبرت مرد,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
این سری من زنگ زدم گفتم قربون خنده ات برم,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
این بشر هر سری مسته زنگ می زنه میگه‌ تو تاج سرمی,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
کاش یا رفیع زاده بمیره یا بمیره مورد دومی‌ وجود نداره,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>
